file|source_linenr|doc_linenr|section|parentsection|grandparentsection|stylehint|item|title|contenttype|content|contentref
release-manager.sh|777|180|Arguments and paths|||normal|_release_save_state|Persist accepted parameter values|functionbody|  _release_save_state|release-manager.sh:::Arguments and paths:_release_save_state
release-manager.sh|802|181|Arguments and paths|||normal|_release_definition_value|Read one simple assignment from a definitions file|functionheader|_release_definition_value - Read one simple assignment from a definitions file|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|803|182|Arguments and paths|||highlight|_release_definition_value|Read one simple assignment from a definitions file|functionbody|Purpose|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|804|183|Arguments and paths|||normal|_release_definition_value|Read one simple assignment from a definitions file|functionbody|  Read product release metadata without sourcing project-controlled shell code.|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|805|184|Arguments and paths|||highlight|_release_definition_value|Read one simple assignment from a definitions file|functionbody|Returns|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|806|185|Arguments and paths|||normal|_release_definition_value|Read one simple assignment from a definitions file|functionbody|  0 with the unquoted value on stdout; 1 when the key is absent.|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|807|186|Arguments and paths|||highlight|_release_definition_value|Read one simple assignment from a definitions file|functionbody|Usage|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|808|187|Arguments and paths|||normal|_release_definition_value|Read one simple assignment from a definitions file|functionbody|  value="$(_release_definition_value "$file" "SGND_RELEASE_URL")"|release-manager.sh:::Arguments and paths:_release_definition_value
release-manager.sh|819|188|Arguments and paths|||normal|_release_normalize_github_url|Normalize a GitHub repository/release URL|functionheader|_release_normalize_github_url - Normalize a GitHub repository/release URL|release-manager.sh:::Arguments and paths:_release_normalize_github_url
release-manager.sh|820|189|Arguments and paths|||normal|_release_normalize_github_url|Normalize a GitHub repository/release URL|functionbody|Returns:|release-manager.sh:::Arguments and paths:_release_normalize_github_url
release-manager.sh|821|190|Arguments and paths|||normal|_release_normalize_github_url|Normalize a GitHub repository/release URL|functionbody|  0 with the normalized URL on stdout; 1 when empty.|release-manager.sh:::Arguments and paths:_release_normalize_github_url
release-manager.sh|822|191|Arguments and paths|||normal|_release_normalize_github_url|Normalize a GitHub repository/release URL|functionbody|Usage:|release-manager.sh:::Arguments and paths:_release_normalize_github_url
release-manager.sh|823|192|Arguments and paths|||normal|_release_normalize_github_url|Normalize a GitHub repository/release URL|functionbody|  url="$(_release_normalize_github_url "$url")"|release-manager.sh:::Arguments and paths:_release_normalize_github_url
release-manager.sh|841|193|Arguments and paths|||normal|_release_project_repo_state_file|Resolve per-project repository state file|functionheader|_release_project_repo_state_file - Resolve per-project repository state file|release-manager.sh:::Arguments and paths:_release_project_repo_state_file
release-manager.sh|842|194|Arguments and paths|||normal|_release_project_repo_state_file|Resolve per-project repository state file|functionbody|Returns:|release-manager.sh:::Arguments and paths:_release_project_repo_state_file
release-manager.sh|843|195|Arguments and paths|||normal|_release_project_repo_state_file|Resolve per-project repository state file|functionbody|  0 with the state pathname on stdout.|release-manager.sh:::Arguments and paths:_release_project_repo_state_file
release-manager.sh|844|196|Arguments and paths|||normal|_release_project_repo_state_file|Resolve per-project repository state file|functionbody|Usage:|release-manager.sh:::Arguments and paths:_release_project_repo_state_file
release-manager.sh|845|197|Arguments and paths|||normal|_release_project_repo_state_file|Resolve per-project repository state file|functionbody|  file="$(_release_project_repo_state_file "$project")"|release-manager.sh:::Arguments and paths:_release_project_repo_state_file
release-manager.sh|851|198|Arguments and paths|||normal|_release_load_project_repo|Load a saved repository URL for one project|functionheader|_release_load_project_repo - Load a saved repository URL for one project|release-manager.sh:::Arguments and paths:_release_load_project_repo
release-manager.sh|852|199|Arguments and paths|||normal|_release_load_project_repo|Load a saved repository URL for one project|functionbody|Returns:|release-manager.sh:::Arguments and paths:_release_load_project_repo
release-manager.sh|853|200|Arguments and paths|||normal|_release_load_project_repo|Load a saved repository URL for one project|functionbody|  0 when a saved URL was loaded; 1 when none exists.|release-manager.sh:::Arguments and paths:_release_load_project_repo
release-manager.sh|854|201|Arguments and paths|||normal|_release_load_project_repo|Load a saved repository URL for one project|functionbody|Usage:|release-manager.sh:::Arguments and paths:_release_load_project_repo
release-manager.sh|855|202|Arguments and paths|||normal|_release_load_project_repo|Load a saved repository URL for one project|functionbody|  _release_load_project_repo "$project"|release-manager.sh:::Arguments and paths:_release_load_project_repo
release-manager.sh|870|203|Arguments and paths|||normal|_release_save_project_repo|Persist repository URL for the selected project|functionheader|_release_save_project_repo - Persist repository URL for the selected project|release-manager.sh:::Arguments and paths:_release_save_project_repo
release-manager.sh|871|204|Arguments and paths|||normal|_release_save_project_repo|Persist repository URL for the selected project|functionbody|Returns:|release-manager.sh:::Arguments and paths:_release_save_project_repo
release-manager.sh|872|205|Arguments and paths|||normal|_release_save_project_repo|Persist repository URL for the selected project|functionbody|  0 on success; non-zero on persistence failure.|release-manager.sh:::Arguments and paths:_release_save_project_repo
release-manager.sh|873|206|Arguments and paths|||normal|_release_save_project_repo|Persist repository URL for the selected project|functionbody|Usage:|release-manager.sh:::Arguments and paths:_release_save_project_repo
release-manager.sh|874|207|Arguments and paths|||normal|_release_save_project_repo|Persist repository URL for the selected project|functionbody|  _release_save_project_repo|release-manager.sh:::Arguments and paths:_release_save_project_repo
release-manager.sh|890|208|Arguments and paths|||normal|_release_repo_from_url|Convert a GitHub release URL to OWNER/REPO|functionheader|_release_repo_from_url - Convert a GitHub release URL to OWNER/REPO|release-manager.sh:::Arguments and paths:_release_repo_from_url
release-manager.sh|891|209|Arguments and paths|||normal|_release_repo_from_url|Convert a GitHub release URL to OWNER/REPO|functionbody|Returns:|release-manager.sh:::Arguments and paths:_release_repo_from_url
release-manager.sh|892|210|Arguments and paths|||normal|_release_repo_from_url|Convert a GitHub release URL to OWNER/REPO|functionbody|  0 with OWNER/REPO on stdout; 1 for an unsupported URL.|release-manager.sh:::Arguments and paths:_release_repo_from_url
release-manager.sh|893|211|Arguments and paths|||normal|_release_repo_from_url|Convert a GitHub release URL to OWNER/REPO|functionbody|Usage:|release-manager.sh:::Arguments and paths:_release_repo_from_url
release-manager.sh|894|212|Arguments and paths|||normal|_release_repo_from_url|Convert a GitHub release URL to OWNER/REPO|functionbody|  repo="$(_release_repo_from_url "$url")"|release-manager.sh:::Arguments and paths:_release_repo_from_url
release-manager.sh|906|213|Arguments and paths|||normal|_release_package_catalog|List release packages known to this target|functionheader|_release_package_catalog - List release packages known to this target|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|907|214|Arguments and paths|||highlight|_release_package_catalog|List release packages known to this target|functionbody|Purpose|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|908|215|Arguments and paths|||normal|_release_package_catalog|List release packages known to this target|functionbody|  Build the selectable package catalog from installed product definitions, with|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|909|216|Arguments and paths|||normal|_release_package_catalog|List release packages known to this target|functionbody|  bootstrap defaults for products that may not yet be installed on a clean target.|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|910|217|Arguments and paths|||highlight|_release_package_catalog|List release packages known to this target|functionbody|Output|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|912|219|Arguments and paths|||highlight|_release_package_catalog|List release packages known to this target|functionbody|Usage|release-manager.sh:::Arguments and paths:_release_package_catalog
release-manager.sh|913|220|Arguments and paths|||normal|_release_package_catalog|List release packages known to this target|functionbody|  mapfile -t packages < <(_release_package_catalog)|release-manager.sh:::Arguments and paths:_release_package_catalog
